tmc_code,measurement_tstamp,speed,average_speed,reference_speed,travel_time_seconds,confidence_score,cvalue
TMC002,01/15/2019 08:45,61.54,61.54,65.0,40.95,25,
TMC002,01/15/2019 08:50,61.97,61.97,65.0,40.66,25,
TMC002,01/15/2019 08:55,62.4,62.4,65.0,40.39,25,
TMC002,01/15/2019 09:00,58.99,58.99,65.0,42.72,25,
TMC002,01/15/2019 09:05,64.06,64.06,65.0,39.34,25,
TMC002,01/15/2019 09:10,61.11,61.11,65.0,41.24,25,
TMC002,01/15/2019 09:15,60.32,60.32,65.0,41.77,25,
TMC002,01/15/2019 09:20,64.4,64.4,65.0,39.13,25,
TMC002,01/15/2019 09:25,61.42,61.42,65.0,41.03,25,
TMC002,01/15/2019 09:30,57.29,57.29,65.0,43.98,25,
TMC002,01/15/2019 09:35,60.24,60.24,65.0,41.83,25,
TMC002,01/15/2019 09:40,66.74,66.74,65.0,37.76,25,
TMC002,01/15/2019 09:45,62.4,62.4,65.0,40.39,25,
TMC002,01/15/2019 09:50,61.52,61.52,65.0,40.96,25,
TMC002,01/15/2019 09:55,64.57,64.57,65.0,39.03,25,
TMC002,01/15/2019 10:00,67.21,67.21,65.0,37.5,25,
TMC002,01/15/2019 10:05,65.97,65.97,65.0,38.2,25,
TMC002,01/15/2019 10:10,57.44,57.44,65.0,43.87,25,
TMC002,01/15/2019 10:15,56.48,56.48,65.0,44.62,25,
TMC002,01/15/2019 10:20,64.66,64.66,65.0,38.97,25,
TMC002,01/15/2019 10:25,68.16,68.16,65.0,36.97,25,
TMC002,01/15/2019 10:30,61.57,61.57,65.0,40.93,25,
TMC002,01/15/2019 10:35,60.71,60.71,65.0,41.51,25,
TMC002,01/15/2019 10:40,62.1,62.1,65.0,40.58,25,
TMC002,01/15/2019 10:45,62.06,62.06,65.0,40.61,25,
TMC002,01/15/2019 10:50,58.1,58.1,65.0,43.38,25,
TMC002,01/15/2019 10:55,69.49,69.49,65.0,36.26,25,
TMC002,01/15/2019 11:00,59.35,59.35,65.0,42.46,25,
TMC002,01/15/2019 11:05,56.56,56.56,65.0,44.56,25,
TMC002,01/15/2019 11:10,59.49,59.49,65.0,42.36,25,
TMC002,01/15/2019 11:15,59.46,59.46,65.0,42.38,25,
TMC002,01/15/2019 11:20,63.19,63.19,65.0,39.88,25,
TMC002,01/15/2019 11:25,60.61,60.61,65.0,41.58,25,
TMC002,01/15/2019 11:30,61.85,61.85,65.0,40.75,25,
TMC002,01/15/2019 11:35,55.73,55.73,65.0,45.22,25,
TMC002,01/15/2019 11:40,61.11,61.11,65.0,41.23,25,
TMC002,01/15/2019 11:45,57.33,57.33,65.0,43.96,25,
TMC002,01/15/2019 11:50,54.36,54.36,65.0,46.35,25,
TMC002,01/15/2019 11:55,62.18,62.18,65.0,40.53,25,
TMC002,01/15/2019 12:00,58.39,58.39,65.0,43.16,25,
TMC002,01/15/2019 12:05,65.34,65.34,65.0,38.57,25,
TMC002,01/15/2019 12:10,67.28,67.28,65.0,37.45,25,
TMC002,01/15/2019 12:15,61.61,61.61,65.0,40.9,25,
TMC002,01/15/2019 12:20,64.47,64.47,65.0,39.09,25,
TMC002,01/15/2019 12:25,68.15,68.15,65.0,36.98,25,
TMC002,01/15/2019 12:30,58.84,58.84,65.0,42.83,25,
TMC002,01/15/2019 12:35,55.38,55.38,65.0,45.5,25,
TMC002,01/15/2019 12:40,61.94,61.94,65.0,40.68,25,
TMC002,01/15/2019 12:45,63.76,63.76,65.0,39.53,25,
TMC002,01/15/2019 12:50,62.72,62.72,65.0,40.18,25,
TMC002,01/15/2019 12:55,63.62,63.62,65.0,39.61,25,
TMC002,01/15/2019 13:00,64.42,64.42,65.0,39.12,25,
TMC002,01/15/2019 13:05,60.82,60.82,65.0,41.43,25,
TMC002,01/15/2019 13:10,60.48,60.48,65.0,41.67,25,
TMC002,01/15/2019 13:15,60.55,60.55,65.0,41.62,25,
TMC002,01/15/2019 13:20,65.41,65.41,65.0,38.52,25,
TMC002,01/15/2019 13:25,56.23,56.23,65.0,44.82,25,
TMC002,01/15/2019 13:30,55.91,55.91,65.0,45.08,25,
TMC002,01/15/2019 13:35,70.0,70.0,65.0,36.0,25,
TMC002,01/15/2019 13:40,65.35,65.35,65.0,38.56,25,
TMC002,01/15/2019 13:45,57.82,57.82,65.0,43.58,25,
TMC002,01/15/2019 13:50,62.87,62.87,65.0,40.08,25,
TMC002,01/15/2019 13:55,58.48,58.48,65.0,43.09,25,
TMC002,01/15/2019 14:00,63.46,63.46,65.0,39.71,25,
TMC002,01/15/2019 14:05,62.68,62.68,65.0,40.2,25,
TMC002,01/15/2019 14:10,60.98,60.98,65.0,41.33,25,
TMC002,01/15/2019 14:15,67.1,67.1,65.0,37.56,25,
TMC002,01/15/2019 14:20,57.63,57.63,65.0,43.73,25,
TMC002,01/15/2019 14:25,54.1,54.1,65.0,46.58,25,
TMC002,01/15/2019 14:30,59.69,59.69,65.0,42.22,25,
TMC002,01/15/2019 14:35,63.29,63.29,65.0,39.82,25,
TMC002,01/15/2019 14:40,59.92,59.92,65.0,42.05,25,
TMC002,01/15/2019 14:45,66.25,66.25,65.0,38.04,25,
TMC002,01/15/2019 14:50,65.43,65.43,65.0,38.51,25,
TMC002,01/15/2019 14:55,67.65,67.65,65.0,37.25,25,
TMC002,01/15/2019 15:00,60.66,60.66,65.0,41.54,25,
TMC002,01/15/2019 15:05,55.72,55.72,65.0,45.23,25,
TMC002,01/15/2019 15:10,66.88,66.88,65.0,37.68,25,
TMC002,01/15/2019 15:15,53.29,53.29,65.0,47.29,25,
TMC002,01/15/2019 15:20,63.72,63.72,65.0,39.55,25,
TMC002,01/15/2019 15:25,66.09,66.09,65.0,38.13,25,
TMC002,01/15/2019 15:30,57.01,57.01,65.0,44.2,25,
TMC002,01/15/2019 15:35,61.92,61.92,65.0,40.7,25,
TMC002,01/15/2019 15:40,56.53,56.53,65.0,44.58,25,
TMC002,01/15/2019 15:45,60.94,60.94,65.0,41.35,25,
TMC002,01/15/2019 15:50,58.25,58.25,65.0,43.26,25,
TMC002,01/15/2019 15:55,63.24,63.24,65.0,39.85,25,
TMC002,01/15/2019 16:00,56.69,56.69,65.0,44.45,25,
TMC002,01/15/2019 16:05,53.28,53.28,65.0,47.3,25,
TMC002,01/15/2019 16:10,57.8,57.8,65.0,43.6,25,
TMC002,01/15/2019 16:15,52.15,52.15,65.0,48.32,25,
TMC002,01/15/2019 16:20,48.93,48.93,65.0,51.5,25,100.0
TMC002,01/15/2019 16:25,51.26,51.26,65.0,49.16,25,
TMC002,01/15/2019 16:30,40.05,40.05,65.0,62.92,25,100.0
TMC002,01/15/2019 16:35,42.78,42.78,65.0,58.9,25,100.0
TMC002,01/15/2019 16:40,39.86,39.86,65.0,63.23,25,100.0
TMC002,01/15/2019 16:45,38.02,38.02,65.0,66.27,25,100.0
TMC002,01/15/2019 16:50,27.25,27.25,65.0,92.48,25,100.0
TMC002,01/15/2019 16:55,38.8,38.8,65.0,64.95,25,100.0
TMC002,01/15/2019 17:00,33.26,33.26,65.0,75.77,25,100.0
TMC002,01/15/2019 17:05,36.34,36.34,65.0,69.35,25,100.0
TMC002,01/15/2019 17:10,31.46,31.46,65.0,80.1,25,100.0
TMC002,01/15/2019 17:15,36.42,36.42,65.0,69.19,25,100.0
TMC002,01/15/2019 17:20,39.31,39.31,65.0,64.11,25,100.0
TMC002,01/15/2019 17:25,45.53,45.53,65.0,55.35,25,100.0
TMC002,01/15/2019 17:30,40.29,40.29,65.0,62.55,25,100.0
TMC002,01/15/2019 17:35,43.98,43.98,65.0,57.29,25,100.0
TMC002,01/15/2019 17:40,46.57,46.57,65.0,54.11,25,100.0
TMC002,01/15/2019 17:45,42.44,42.44,65.0,59.38,25,100.0
TMC002,01/15/2019 17:50,50.58,50.58,65.0,49.82,25,
TMC002,01/15/2019 17:55,51.6,51.6,65.0,48.84,25,
TMC002,01/15/2019 18:00,55.86,55.86,65.0,45.11,25,
TMC002,01/15/2019 18:05,58.27,58.27,65.0,43.25,25,
TMC002,01/15/2019 18:10,54.9,54.9,65.0,45.9,25,
TMC002,01/15/2019 18:15,57.4,57.4,65.0,43.9,25,
TMC002,01/15/2019 18:20,60.99,60.99,65.0,41.32,25,
TMC002,01/15/2019 18:25,67.28,67.28,65.0,37.46,25,
TMC002,01/15/2019 18:30,68.09,68.09,65.0,37.01,25,
TMC002,01/15/2019 18:35,64.01,64.01,65.0,39.37,25,
TMC002,01/15/2019 18:40,67.48,67.48,65.0,37.34,25,
TMC002,01/15/2019 18:45,70.0,70.0,65.0,36.0,25,
TMC002,01/15/2019 18:50,63.48,63.48,65.0,39.7,25,
TMC002,01/15/2019 18:55,65.78,65.78,65.0,38.31,25,
TMC002,01/15/2019 19:00,60.43,60.43,65.0,41.7,25,
TMC002,01/15/2019 19:05,66.56,66.56,65.0,37.86,25,
TMC002,01/15/2019 19:10,65.77,65.77,65.0,38.31,25,
TMC002,01/15/2019 19:15,62.71,62.71,65.0,40.18,25,
TMC002,01/15/2019 19:20,59.33,59.33,65.0,42.47,25,
TMC002,01/15/2019 19:25,62.92,62.92,65.0,40.05,25,
TMC002,01/15/2019 19:30,61.95,61.95,65.0,40.68,25,
TMC002,01/15/2019 19:35,63.37,63.37,65.0,39.77,25,
TMC002,01/15/2019 19:40,67.51,67.51,65.0,37.33,25,
TMC002,01/15/2019 19:45,65.49,65.49,65.0,38.48,25,
TMC002,01/15/2019 19:50,61.4,61.4,65.0,41.04,25,
TMC002,01/15/2019 19:55,64.06,64.06,65.0,39.34,25,
TMC002,01/15/2019 20:00,56.57,56.57,65.0,44.55,25,
TMC002,01/15/2019 20:05,67.53,67.53,65.0,37.32,25,
TMC002,01/15/2019 20:10,61.59,61.59,65.0,40.92,25,
TMC002,01/15/2019 20:15,63.6,63.6,65.0,39.62,25,
TMC002,01/15/2019 20:20,66.03,66.03,65.0,38.17,25,
TMC002,01/15/2019 20:25,65.91,65.91,65.0,38.23,25,
TMC002,01/15/2019 20:30,64.13,64.13,65.0,39.3,25,
TMC002,01/15/2019 20:35,60.33,60.33,65.0,41.77,25,
TMC002,01/15/2019 20:40,63.94,63.94,65.0,39.41,25,
TMC002,01/15/2019 20:45,60.92,60.92,65.0,41.36,25,
TMC002,01/15/2019 20:50,54.63,54.63,65.0,46.13,25,
TMC002,01/15/2019 20:55,56.59,56.59,65.0,44.53,25,
TMC002,01/15/2019 21:00,57.37,57.37,65.0,43.93,25,
TMC002,01/15/2019 21:05,64.64,64.64,65.0,38.98,25,
TMC002,01/15/2019 21:10,66.1,66.1,65.0,38.12,25,
TMC002,01/15/2019 21:15,70.0,70.0,65.0,36.0,25,
TMC002,01/15/2019 21:20,62.09,62.09,65.0,40.59,25,
TMC002,01/15/2019 21:25,60.6,60.6,65.0,41.59,25,
TMC002,01/15/2019 21:30,56.03,56.03,65.0,44.97,25,
TMC002,01/15/2019 21:35,60.92,60.92,65.0,41.36,25,
TMC002,01/15/2019 21:40,68.39,68.39,65.0,36.85,25,
TMC002,01/15/2019 21:45,63.52,63.52,65.0,39.67,25,
TMC002,01/15/2019 21:50,59.97,59.97,65.0,42.02,25,
TMC002,01/15/2019 21:55,60.92,60.92,65.0,41.37,25,
TMC002,01/15/2019 22:00,56.55,56.55,65.0,44.57,25,
TMC002,01/15/2019 22:05,63.04,63.04,65.0,39.97,25,
TMC002,01/15/2019 22:10,60.86,60.86,65.0,41.4,25,
TMC002,01/15/2019 22:15,64.81,64.81,65.0,38.88,25,
TMC002,01/15/2019 22:20,51.63,51.63,65.0,48.81,25,
TMC002,01/15/2019 22:25,55.72,55.72,65.0,45.22,25,
TMC002,01/15/2019 22:30,61.56,61.56,65.0,40.94,25,
TMC002,01/15/2019 22:35,64.11,64.11,65.0,39.3,25,
TMC002,01/15/2019 22:40,66.54,66.54,65.0,37.87,25,
TMC002,01/15/2019 22:45,64.31,64.31,65.0,39.19,25,
TMC002,01/15/2019 22:50,70.0,70.0,65.0,36.0,25,
TMC002,01/15/2019 22:55,60.21,60.21,65.0,41.85,25,
TMC002,01/15/2019 23:00,61.33,61.33,65.0,41.09,25,
TMC002,01/15/2019 23:05,70.0,70.0,65.0,36.0,25,
TMC002,01/15/2019 23:10,64.94,64.94,65.0,38.81,25,
TMC002,01/15/2019 23:15,65.96,65.96,65.0,38.21,25,
TMC002,01/15/2019 23:20,62.49,62.49,65.0,40.33,25,
TMC002,01/15/2019 23:25,70.0,70.0,65.0,36.0,25,
TMC002,01/15/2019 23:30,68.05,68.05,65.0,37.03,25,
TMC002,01/15/2019 23:35,52.8,52.8,65.0,47.73,25,
TMC002,01/15/2019 23:40,62.46,62.46,65.0,40.35,25,
TMC002,01/15/2019 23:45,57.72,57.72,65.0,43.66,25,
TMC002,01/15/2019 23:50,59.2,59.2,65.0,42.57,25,
TMC002,01/15/2019 23:55,61.33,61.33,65.0,41.09,25,
TMC003,01/15/2019 00:00,59.23,59.23,65.0,42.55,25,
TMC003,01/15/2019 00:05,65.94,65.94,65.0,38.21,25,
TMC003,01/15/2019 00:10,64.18,64.18,65.0,39.26,25,
TMC003,01/15/2019 00:15,60.32,60.32,65.0,41.78,25,
TMC003,01/15/2019 00:20,56.95,56.95,65.0,44.25,25,
TMC003,01/15/2019 00:25,62.28,62.28,65.0,40.46,25,
TMC003,01/15/2019 00:30,66.12,66.12,65.0,38.11,25,
TMC003,01/15/2019 00:35,63.96,63.96,65.0,39.4,25,
TMC003,01/15/2019 00:40,66.57,66.57,65.0,37.86,25,
TMC003,01/15/2019 00:45,64.26,64.26,65.0,39.21,25,
TMC003,01/15/2019 00:50,59.73,59.73,65.0,42.19,25,
TMC003,01/15/2019 00:55,67.88,67.88,65.0,37.13,25,
TMC003,01/15/2019 01:00,54.5,54.5,65.0,46.24,25,
TMC003,01/15/2019 01:05,61.04,61.04,65.0,41.28,25,
TMC003,01/15/2019 01:10,59.24,59.24,65.0,42.54,25,
TMC003,01/15/2019 01:15,65.12,65.12,65.0,38.7,25,
TMC003,01/15/2019 01:20,62.41,62.41,65.0,40.38,25,
TMC003,01/15/2019 01:25,63.89,63.89,65.0,39.44,25,
TMC003,01/15/2019 01:30,65.26,65.26,65.0,38.61,25,
TMC003,01/15/2019 01:35,60.77,60.77,65.0,41.47,25,
TMC003,01/15/2019 01:40,59.91,59.91,65.0,42.06,25,
TMC003,01/15/2019 01:45,69.04,69.04,65.0,36.5,25,
TMC003,01/15/2019 01:50,65.43,65.43,65.0,38.52,25,
TMC003,01/15/2019 01:55,60.16,60.16,65.0,41.89,25,
TMC003,01/15/2019 02:00,63.52,63.52,65.0,39.67,25,
TMC003,01/15/2019 02:05,63.18,63.18,65.0,39.88,25,
TMC003,01/15/2019 02:10,64.27,64.27,65.0,39.21,25,
TMC003,01/15/2019 02:15,56.22,56.22,65.0,44.82,25,
TMC003,01/15/2019 02:20,63.92,63.92,65.0,39.42,25,
TMC003,01/15/2019 02:25,66.09,66.09,65.0,38.13,25,
TMC003,01/15/2019 02:30,60.93,60.93,65.0,41.36,25,
TMC003,01/15/2019 02:35,61.7,61.7,65.0,40.85,25,
TMC003,01/15/2019 02:40,62.17,62.17,65.0,40.53,25,
TMC003,01/15/2019 02:45,64.34,64.34,65.0,39.17,25,
TMC003,01/15/2019 02:50,64.27,64.27,65.0,39.21,25,
TMC003,01/15/2019 02:55,59.71,59.71,65.0,42.2,25,
TMC003,01/15/2019 03:00,63.1,63.1,65.0,39.93,25,
TMC003,01/15/2019 03:05,58.48,58.48,65.0,43.09,25,
TMC003,01/15/2019 03:10,58.13,58.13,65.0,43.35,25,
TMC003,01/15/2019 03:15,61.53,61.53,65.0,40.96,25,
TMC003,01/15/2019 03:20,65.34,65.34,65.0,38.57,25,
TMC003,01/15/2019 03:25,60.3,60.3,65.0,41.79,25,
TMC003,01/15/2019 03:30,54.96,54.96,65.0,45.85,25,
TMC003,01/15/2019 03:35,63.65,63.65,65.0,39.59,25,
TMC003,01/15/2019 03:40,64.71,64.71,65.0,38.94,25,
TMC003,01/15/2019 03:45,62.81,62.81,65.0,40.12,25,
TMC003,01/15/2019 03:50,62.16,62.16,65.0,40.54,25,
TMC003,01/15/2019 03:55,58.38,58.38,65.0,43.17,25,
TMC003,01/15/2019 04:00,55.33,55.33,65.0,45.55,25,
TMC003,01/15/2019 04:05,62.19,62.19,65.0,40.52,25,
TMC003,01/15/2019 04:10,59.84,59.84,65.0,42.11,25,
TMC003,01/15/2019 04:15,63.71,63.71,65.0,39.55,25,
TMC003,01/15/2019 04:20,55.39,55.39,65.0,45.5,25,
TMC003,01/15/2019 04:25,56.93,56.93,65.0,44.26,25,
TMC003,01/15/2019 04:30,62.36,62.36,65.0,40.41,25,
TMC003,01/15/2019 04:35,60.38,60.38,65.0,41.74,25,
TMC003,01/15/2019 04:40,66.29,66.29,65.0,38.02,25,
TMC003,01/15/2019 04:45,67.1,67.1,65.0,37.56,25,
TMC003,01/15/2019 04:50,56.37,56.37,65.0,44.7,25,
TMC003,01/15/2019 04:55,63.52,63.52,65.0,39.67,25,
TMC003,01/15/2019 05:00,67.43,67.43,65.0,37.37,25,
TMC003,01/15/2019 05:05,60.54,60.54,65.0,41.63,25,
TMC003,01/15/2019 05:10,66.37,66.37,65.0,37.97,25,
TMC003,01/15/2019 05:15,57.37,57.37,65.0,43.92,25,
TMC003,01/15/2019 05:20,57.06,57.06,65.0,44.16,25,
TMC003,01/15/2019 05:25,60.16,60.16,65.0,41.89,25,
TMC003,01/15/2019 05:30,58.52,58.52,65.0,43.06,25,
TMC003,01/15/2019 05:35,60.86,60.86,65.0,41.41,25,
TMC003,01/15/2019 05:40,61.46,61.46,65.0,41.0,25,
TMC003,01/15/2019 05:45,64.48,64.48,65.0,39.08,25,
TMC003,01/15/2019 05:50,59.68,59.68,65.0,42.23,25,
TMC003,01/15/2019 05:55,60.36,60.36,65.0,41.75,25,
TMC003,01/15/2019 06:00,69.86,69.86,65.0,36.07,25,
TMC003,01/15/2019 06:05,60.3,60.3,65.0,41.79,25,
TMC003,01/15/2019 06:10,59.99,59.99,65.0,42.01,25,
TMC003,01/15/2019 06:15,57.26,57.26,65.0,44.01,25,
TMC003,01/15/2019 06:20,60.1,60.1,65.0,41.93,25,
TMC003,01/15/2019 06:25,57.96,57.96,65.0,43.48,25,
TMC003,01/15/2019 06:30,56.71,56.71,65.0,44.44,25,
TMC003,01/15/2019 06:35,48.88,48.88,65.0,51.56,25,100.0
TMC003,01/15/2019 06:40,50.76,50.76,65.0,49.65,25,
TMC003,01/15/2019 06:45,42.1,42.1,65.0,59.86,25,100.0
TMC003,01/15/2019 06:50,43.9,43.9,65.0,57.4,25,100.0
TMC003,01/15/2019 06:55,45.34,45.34,65.0,55.59,25,100.0
TMC003,01/15/2019 07:00,46.58,46.58,65.0,54.09,25,100.0
TMC003,01/15/2019 07:05,34.48,34.48,65.0,73.08,25,100.0
TMC003,01/15/2019 07:10,38.3,38.3,65.0,65.8,25,100.0
TMC003,01/15/2019 07:15,37.03,37.03,65.0,68.06,25,100.0
TMC003,01/15/2019 07:20,39.72,39.72,65.0,63.44,25,100.0
TMC003,01/15/2019 07:25,33.46,33.46,65.0,75.32,25,100.0
TMC003,01/15/2019 07:30,31.85,31.85,65.0,79.13,25,100.0
TMC003,01/15/2019 07:35,37.55,37.55,65.0,67.1,25,100.0
TMC003,01/15/2019 07:40,39.09,39.09,65.0,64.46,25,100.0
TMC003,01/15/2019 07:45,39.24,39.24,65.0,64.22,25,100.0
TMC003,01/15/2019 07:50,38.53,38.53,65.0,65.41,25,100.0
TMC003,01/15/2019 07:55,39.2,39.2,65.0,64.29,25,100.0
TMC003,01/15/2019 08:00,40.99,40.99,65.0,61.48,25,100.0
TMC003,01/15/2019 08:05,42.16,42.16,65.0,59.78,25,100.0
TMC003,01/15/2019 08:10,50.08,50.08,65.0,50.32,25,
TMC003,01/15/2019 08:15,48.01,48.01,65.0,52.49,25,100.0
TMC003,01/15/2019 08:20,49.43,49.43,65.0,50.98,25,100.0
TMC003,01/15/2019 08:25,53.2,53.2,65.0,47.37,25,
TMC003,01/15/2019 08:30,54.83,54.83,65.0,45.96,25,
TMC003,01/15/2019 08:35,57.26,57.26,65.0,44.01,25,
TMC003,01/15/2019 08:40,56.54,56.54,65.0,44.57,25,
TMC003,01/15/2019 08:45,62.82,62.82,65.0,40.12,25,
TMC003,01/15/2019 08:50,60.4,60.4,65.0,41.72,25,
TMC003,01/15/2019 08:55,61.71,61.71,65.0,40.83,25,
TMC003,01/15/2019 09:00,56.81,56.81,65.0,44.36,25,
TMC003,01/15/2019 09:05,59.69,59.69,65.0,42.22,25,
TMC003,01/15/2019 09:10,60.55,60.55,65.0,41.62,25,
TMC003,01/15/2019 09:15,58.24,58.24,65.0,43.27,25,
TMC003,01/15/2019 09:20,55.06,55.06,65.0,45.77,25,
TMC003,01/15/2019 09:25,56.21,56.21,65.0,44.83,25,
TMC003,01/15/2019 09:30,66.5,66.5,65.0,37.89,25,
TMC003,01/15/2019 09:35,58.01,58.01,65.0,43.44,25,
TMC003,01/15/2019 09:40,64.38,64.38,65.0,39.14,25,
TMC003,01/15/2019 09:45,67.29,67.29,65.0,37.45,25,
TMC003,01/15/2019 09:50,62.6,62.6,65.0,40.25,25,
TMC003,01/15/2019 09:55,62.18,62.18,65.0,40.53,25,
TMC003,01/15/2019 10:00,58.77,58.77,65.0,42.88,25,
TMC003,01/15/2019 10:05,64.04,64.04,65.0,39.35,25,
TMC003,01/15/2019 10:10,65.91,65.91,65.0,38.23,25,
TMC003,01/15/2019 10:15,67.08,67.08,65.0,37.56,25,
TMC003,01/15/2019 10:20,63.55,63.55,65.0,39.65,25,
TMC003,01/15/2019 10:25,60.13,60.13,65.0,41.91,25,
TMC003,01/15/2019 10:30,64.99,64.99,65.0,38.78,25,
TMC003,01/15/2019 10:35,58.86,58.86,65.0,42.81,25,
TMC003,01/15/2019 10:40,62.05,62.05,65.0,40.62,25,
TMC003,01/15/2019 10:45,61.84,61.84,65.0,40.75,25,
TMC003,01/15/2019 10:50,66.94,66.94,65.0,37.64,25,
TMC003,01/15/2019 10:55,57.65,57.65,65.0,43.71,25,
TMC003,01/15/2019 11:00,62.51,62.51,65.0,40.31,25,
TMC003,01/15/2019 11:05,64.83,64.83,65.0,38.87,25,
TMC003,01/15/2019 11:10,61.47,61.47,65.0,40.99,25,
TMC003,01/15/2019 11:15,60.0,60.0,65.0,42.0,25,
TMC003,01/15/2019 11:20,61.25,61.25,65.0,41.14,25,
TMC003,01/15/2019 11:25,62.8,62.8,65.0,40.13,25,
TMC003,01/15/2019 11:30,64.86,64.86,65.0,38.85,25,
TMC003,01/15/2019 11:35,63.5,63.5,65.0,39.69,25,
TMC003,01/15/2019 11:40,64.25,64.25,65.0,39.22,25,
TMC003,01/15/2019 11:45,57.42,57.42,65.0,43.89,25,
TMC003,01/15/2019 11:50,60.47,60.47,65.0,41.67,25,
TMC003,01/15/2019 11:55,63.0,63.0,65.0,40.0,25,
TMC003,01/15/2019 12:00,66.74,66.74,65.0,37.76,25,
TMC003,01/15/2019 12:05,65.77,65.77,65.0,38.32,25,
TMC003,01/15/2019 12:10,64.03,64.03,65.0,39.35,25,
TMC003,01/15/2019 12:15,65.62,65.62,65.0,38.4,25,
TMC003,01/15/2019 12:20,62.89,62.89,65.0,40.07,25,
TMC003,01/15/2019 12:25,55.86,55.86,65.0,45.11,25,
TMC003,01/15/2019 12:30,63.93,63.93,65.0,39.42,25,
TMC003,01/15/2019 12:35,55.54,55.54,65.0,45.37,25,
TMC003,01/15/2019 12:40,68.87,68.87,65.0,36.59,25,
TMC003,01/15/2019 12:45,63.3,63.3,65.0,39.81,25,
TMC003,01/15/2019 12:50,55.61,55.61,65.0,45.32,25,
TMC003,01/15/2019 12:55,59.27,59.27,65.0,42.52,25,
TMC003,01/15/2019 13:00,61.63,61.63,65.0,40.89,25,
TMC003,01/15/2019 13:05,61.55,61.55,65.0,40.94,25,
TMC003,01/15/2019 13:10,67.38,67.38,65.0,37.4,25,
TMC003,01/15/2019 13:15,59.65,59.65,65.0,42.24,25,
TMC003,01/15/2019 13:20,63.45,63.45,65.0,39.72,25,
TMC003,01/15/2019 13:25,65.18,65.18,65.0,38.66,25,
TMC003,01/15/2019 13:30,62.18,62.18,65.0,40.53,25,
TMC003,01/15/2019 13:35,64.42,64.42,65.0,39.12,25,
TMC003,01/15/2019 13:40,61.32,61.32,65.0,41.09,25,
TMC003,01/15/2019 13:45,63.9,63.9,65.0,39.44,25,
TMC003,01/15/2019 13:50,65.11,65.11,65.0,38.71,25,
TMC003,01/15/2019 13:55,54.87,54.87,65.0,45.93,25,
TMC003,01/15/2019 14:00,62.91,62.91,65.0,40.06,25,
TMC003,01/15/2019 14:05,59.78,59.78,65.0,42.15,25,
TMC003,01/15/2019 14:10,65.94,65.94,65.0,38.22,25,
TMC003,01/15/2019 14:15,57.82,57.82,65.0,43.58,25,
TMC003,01/15/2019 14:20,59.0,59.0,65.0,42.71,25,
TMC003,01/15/2019 14:25,62.03,62.03,65.0,40.63,25,
TMC003,01/15/2019 14:30,55.87,55.87,65.0,45.1,25,
TMC003,01/15/2019 14:35,55.18,55.18,65.0,45.67,25,
TMC003,01/15/2019 14:40,58.77,58.77,65.0,42.88,25,
TMC003,01/15/2019 14:45,66.81,66.81,65.0,37.72,25,
TMC003,01/15/2019 14:50,60.07,60.07,65.0,41.95,25,
TMC003,01/15/2019 14:55,55.17,55.17,65.0,45.68,25,
TMC003,01/15/2019 15:00,61.91,61.91,65.0,40.71,25,
TMC003,01/15/2019 15:05,60.59,60.59,65.0,41.59,25,
TMC003,01/15/2019 15:10,59.09,59.09,65.0,42.64,25,
TMC003,01/15/2019 15:15,58.66,58.66,65.0,42.96,25,
TMC003,01/15/2019 15:20,62.32,62.32,65.0,40.44,25,
TMC003,01/15/2019 15:25,57.33,57.33,65.0,43.96,25,
TMC003,01/15/2019 15:30,59.59,59.59,65.0,42.29,25,
TMC003,01/15/2019 15:35,66.52,66.52,65.0,37.88,25,
TMC003,01/15/2019 15:40,64.13,64.13,65.0,39.29,25,
TMC003,01/15/2019 15:45,57.08,57.08,65.0,44.15,25,
TMC003,01/15/2019 15:50,63.83,63.83,65.0,39.48,25,
TMC003,01/15/2019 15:55,59.04,59.04,65.0,42.68,25,
TMC003,01/15/2019 16:00,50.49,50.49,65.0,49.91,25,
TMC003,01/15/2019 16:05,51.89,51.89,65.0,48.57,25,
TMC003,01/15/2019 16:10,49.71,49.71,65.0,50.7,25,100.0
TMC003,01/15/2019 16:15,51.44,51.44,65.0,48.99,25,
TMC003,01/15/2019 16:20,45.98,45.98,65.0,54.81,25,100.0
TMC003,01/15/2019 16:25,40.74,40.74,65.0,61.85,25,100.0
TMC003,01/15/2019 16:30,37.13,37.13,65.0,67.88,25,100.0
TMC003,01/15/2019 16:35,39.14,39.14,65.0,64.38,25,100.0
TMC003,01/15/2019 16:40,35.46,35.46,65.0,71.06,25,100.0
TMC003,01/15/2019 16:45,37.68,37.68,65.0,66.88,25,100.0
TMC003,01/15/2019 16:50,34.04,34.04,65.0,74.03,25,100.0
TMC003,01/15/2019 16:55,32.64,32.64,65.0,77.2,25,100.0
TMC003,01/15/2019 17:00,28.5,28.5,65.0,88.41,25,100.0
TMC003,01/15/2019 17:05,29.75,29.75,65.0,84.7,25,100.0
TMC003,01/15/2019 17:10,31.59,31.59,65.0,79.76,25,100.0
TMC003,01/15/2019 17:15,37.29,37.29,65.0,67.57,25,100.0
TMC003,01/15/2019 17:20,37.1,37.1,65.0,67.93,25,100.0
TMC003,01/15/2019 17:25,38.18,38.18,65.0,66.0,25,100.0
TMC003,01/15/2019 17:30,44.21,44.21,65.0,57.0,25,100.0
